tocr_id,tocr_name,articles,current,suggested,from_cdosgame,from_famitsu,sources,source_ids,unknown,risk,shared_with
cmtplycmo0f2w04jv1nqfeis4,重裝武力,2,,WIN,WIN,,cdg-1322 cdg-1321,cdg-1322 cdg-1321,,靠別名對上、對到多個來源條目,
cmtpn562c00uu04l6kquqfpnx,重裝武力2,2,WIN,WIN,WIN,,cdg-1323,cdg-1323,,,
cmtplgzzp0b9b04jvg76jiwlb,重返克朗多,2,WIN,WIN,WIN,,cdg-5216,cdg-5216,,,
cmtpkg3fb02fp04jvfg4ibdu4,重返魔域,2,,DOS,DOS,,cdg-1152,cdg-1152,,靠別名對上、來源同時給了別筆(1),RETURN TO ZORK
cmsvna22l008v04l85bggrj4k,重金屬坦克,4,DOS,DOS,DOS,,cdg-4713,cdg-4713,,,
cmswq0tbs006y04l61tvkdo7e,重金屬美女,1,DOS,DOS,DOS,,cdg-1326,cdg-1326,,,
cmsvo5yhi001g04l8n9ni1zlz,野外棒球,1,DOS,DOS,DOS,,cdg-4695,cdg-4695,,,
cmtpky3jp06a704jvg2zm6n9u,野店,1,WIN,WIN,WIN,,cdg-1327,cdg-1327,,,
cmtpkfr5902ap04jv6rkb589b,金庸快打,2,DOS,DOS,DOS,,cdg-2862,cdg-2862,,,
cmtpksri304xd04jvflcodsjx,金庸群俠傳,8,DOS,DOS,DOS,,cdg-2865,cdg-2865,,,
cmsx2unhn001104ld0sgi2kki,金牌拳王,3,,DOS,DOS,,cdg-4570,cdg-4570,,來源同時給了別筆(1),LOW BLOW
cmtpl2wwc07ki04jv6nkhvhwi,金瓶梅之偷情寶鑑,1,DOS,DOS,DOS,,cdg-2883,cdg-2883,,,
cmtpktgea055n04jv98c59asw,金錢帝國,2,,WIN,WIN,,cdg-4541,cdg-4541,,靠別名對上、來源同時給了別筆(1),金錢帝國黃金版
cmtpl790608sx04jvqejalk5k,金錢帝國黃金版,1,,WIN,WIN,,cdg-4541,cdg-4541,,來源同時給了別筆(1),金錢帝國
cmtzt5dp5001k0agmzu1wk1qu,釣魚樂無窮,1,,3DS,,3DS,VOL.335,索引:釣魚樂無窮,,,
cmtpk4x5700yo04jvma75t153,鈔票強強滾,3,DOS,DOS,DOS,,cdg-4631,cdg-4631,,,
cmtpnvldu069204l6cz6qyykz,銀河創世紀2,1,WIN,WIN,WIN,,cdg-5113,cdg-5113,,,
cmtpkv08c05fx04jv062x114y,銀河守護團,1,DOS,DOS,DOS,,cdg-2894,cdg-2894,,,
cmsyq9fid003504jn9k2gb2w9,銀河帝國傳,5,DOS,DOS,DOS,,cdg-2895,cdg-2895,,,
cmtpll9ba0c7r04jvd3uvsy4t,銀河帝國傳說,2,WIN,WIN,WIN,,cdg-2896,cdg-2896,,,
cmtpksrfa04wj04jvx5031e9j,銀河帝國大決戰 II,1,DOS,DOS,DOS,,cdg-5365,cdg-5365,,,
cmtpkfc0v027v04jvtzkre28d,銀河帝國大決戰豪華版,1,DOS,DOS,DOS,,cdg-4654,cdg-4654,,,
cmtpkgv7g02i304jv19bzv3gv,銀河艦隊,2,,DOS,DOS,,cdg-2901 cdg-2916,cdg-2901 cdg-2916,,靠別名對上、對到多個來源條目,
cmsvpx5ap001904ldd264g5gn,銀河英雄,5,,DOS,DOS,,cdg-2902 cdg-2903,cdg-2902 cdg-2903,,靠別名對上、對到多個來源條目、來源同時給了別筆(2),Space Rogue / 寒漠風暴
cmtpkqeh304ar04jvui0x7zr9,銀河英雄傳說IV EX,4,,DOS、WIN,DOS、WIN,,cdg-2905 cdg-2906,cdg-2905 cdg-2906,,靠別名對上、對到多個來源條目,
cmsvn87gr005g04l8s4c3aorn,銀河迷宮,1,DOS,DOS,DOS,,cdg-4688,cdg-4688,,,
cmtpkgvtl02mh04jv7sujth20,銀河霸王,1,DOS,DOS,DOS,,cdg-5290,cdg-5290,,,
cmsybi8df000v04l24yjk6o3e,銀河飛將,19,,DOS,DOS,,cdg-2911,cdg-2911,,來源同時給了別筆(1),Wing Commander
cmtpkdgtg01u204jvep5w15j6,銀河飛將私掠者,1,,DOS,DOS,,cdg-2909,cdg-2909,,靠別名對上,
cmta91umr005z04l6uvwxmmdw,銀河飛鷹,1,APPLE2,APPLE2,APPLE2,,cdg-4985,cdg-4985,,,
cmtpkp9ze040b04jv9zbv2bwk,銀河飛龍,4,DOS,DOS,DOS,,cdg-2919,cdg-2919,,,
cmsybekxr001z04jvf8jvkx4o,銀色匕首之謎,5,DOS,DOS,DOS,,cdg-2924,cdg-2924,,,
cmsxqa302000d04l4huw8a002,銀行大盜,1,DOS,DOS,DOS,,cdg-4742,cdg-4742,,,
cmtztlz8i00240agmj6how1t9,銀魂雙六,1,,PSP,,PSP,VOL.407,索引:銀魂雙六,,,
cmtzt4sxr005z0agm1agqk3u2,鋼彈3D對戰,6,,3DS,,3DS,VOL.324 VOL.326 VOL.327 VOL.329 VOL.331 VOL.332,索引:鋼彈3d對戰,,,
cmtzt58yc00e30agmuwerrqml,鋼彈回憶錄 ～歷戰回憶～,1,,PSP,,PSP,VOL.333 VOL.336 VOL.339 VOL.340,索引:鋼彈回憶錄歷戰回憶,,,
cmtzumbvp000p0agm36jquz2i,鋼彈無雙 特別版,1,,PS2,,PS2,VOL.181 VOL.184,索引:鋼彈無雙特別版,,,
cmtzun9vt001q0agm9aihu0qc,鋼彈無雙3,1,,PS3、X360,,PS3、X360,VOL.316 VOL.321,索引:鋼彈無雙3,,,
cmtxe41ty000h0agmahydmilh,鋼彈的徽章,2,,NDS,,NDS,VOL.184 VOL.193,索引:鋼彈的徽章,,,
cmtzt4jvw00140agmszjjujmu,鋼彈突擊求生戰,1,,PSP,,PSP,VOL.284,索引:鋼彈突擊求生戰,,,
cmtplblun09to04jvjpgptry9,鋼鐵勁旅,1,DOS,DOS,DOS,,cdg-4647,cdg-4647,,,
cmtpl2b2y07ar04jvv3vi587b,鋼鐵勁旅 II,2,,DOS,DOS,,cdg-5085,cdg-5085,,靠別名對上,
cmtpl7z7y08vh04jv1ez4q1yu,鋼鐵勁旅III,1,,DOS,DOS,,cdg-5086,cdg-5086,,靠別名對上,
cmtpl8owg091c04jvv4prhcp2,鋼鐵戰場,1,WIN,WIN,WIN,,cdg-5102,cdg-5102,,,
cmtpks01s04q004jvwok6nrvv,鋼鐵騎士團,2,DOS,DOS,DOS,,cdg-3593,cdg-3593,,,
cmtzt6c3k00jg0agmqi7ze713,鍊金術士愛絲卡＆羅吉 ～黃昏天空的鍊金術士～,1,,PS3,,PS3,VOL.429,索引:鍊金術士愛絲卡羅吉黃昏天空的鍊金術士,,,
cmtzt58g200dw0agmiznm9q26,鍊金術士梅露露 ～亞蘭德的鍊金術士3～,1,,PS3,,PS3,VOL.332 VOL.346,索引:鍊金術士梅露露亞蘭德的鍊金術士3,,,
cmtzt60lp00dd0agmjkjdw4ny,鍊金術士雅莎～黃昏大地的鍊金術士～,1,,PS3,,PS3,VOL.381 VOL.385,索引:鍊金術士雅莎黃昏大地的鍊金術士,,,
cmtplblk009qk04jvrp2gdfry,鏡花緣,1,WIN,WIN,WIN,,cdg-3597,cdg-3597,,,
cmsvo5ygw001c04l8m2ykt552,鐵手戰神,1,DOS,DOS,DOS,,cdg-3958,cdg-3958,,,
cmtzt56ec00ct0agmswei3wws,鐵拳TAG TOURNAMENT 2,4,,ARCADE、PS3、X360,,ARCADE、PS3、X360,VOL.331 VOL.338 VOL.339 VOL.343 VOL.400,索引:鐵拳tagtournament2,,,
cmtpkcbbh01hl04jvdtpfgf2h,鐵甲戰士,1,,DOS,DOS,,cdg-5233,cdg-5233,,來源同時給了別筆(1),Rise of the Robots
cmtpkol8j03tn04jvdmy66g0o,鐵甲旗艦,1,DOS,DOS,DOS,,cdg-4142,cdg-4142,,,
cmsvn61td001j04l8sj2a9mi6,鐵甲爭霸戰,5,DOS,DOS,DOS,,cdg-3999,cdg-3999,,,
cmta92g2j007m04l6ra5toum5,鐵甲異變,2,DOS,DOS,DOS,,cdg-4924,cdg-4924,,,
cmtpkwmh205v504jvnkrjxvvj,鐵甲神兵,1,DOS,DOS,DOS,,cdg-3600,cdg-3600,,,
cmt03mni0001z04l5rwoeeux7,鐵血傭兵,3,,DOS,DOS,,cdg-4438,cdg-4438,,來源同時給了別筆(1),HARD NOVA
cmta7yv5j002e04kz5ascbuco,鐵路 A 計劃,5,,DOS,DOS,,cdg-0039,cdg-0039,,靠別名對上,
cmsyew02g001304l1wqd550i6,鐵路大亨,11,,DOS,DOS,,cdg-3605,cdg-3605,,來源同時給了別筆(1),Railroad Tycoon
cmtple5790aay04jvf3re0m8p,鐵路大亨2,3,WIN,WIN,WIN,,cdg-3606,cdg-3606,,,
cmtpkecfw020404jvkbqkf8xp,鐵路大亨豪華版,1,DOS,DOS,DOS,,cdg-4558,cdg-4558,,,
cmtpnr44g058804l6zuxa9uko,鐵道王,1,WIN,WIN,WIN,,cdg-4847,cdg-4847,,,
cmtpkqek704br04jvmpaxg81o,鐵鎖的星群,3,,DOS,DOS,,cdg-4074,cdg-4074,,靠別名對上,
cmsybv6wo00ek04l2557ymfne,鑽石方塊,2,,DOS,DOS,,cdg-3610,cdg-3610,,來源同時給了別筆(1),Puzznic
cmsybv6j100ba04l2vb7yh4o2,長槍之役,3,,DOS,DOS,,cdg-4023,cdg-4023,,來源同時給了別筆(1),War of the Lance
cmsvn61uz001x04l8dgvknn7h,長槍英雄,4,DOS,DOS,DOS,,cdg-4163,cdg-4163,,,
cmtzt67bv00gt0agmixdm1z7z,閃亂神樂 忍者對決,1,,PSV,,PSV,VOL.412 VOL.416 VOL.420 VOL.425,索引:閃亂神樂忍者對決,,,
cmtzt5bsk000e0agmcceav4bg,閃亂神樂 忍者少女,1,,3DS,,3DS,VOL.335,索引:閃亂神樂忍者少女,,,
cmsylwgx8006l04ji9l97y5wi,閃擊戰,2,WIN,WIN,WIN,,cdg-3613,cdg-3613,,,
cmtzt4ufe006r0agmatqf2zxs,閃電十一人3 挑戰世界!! 魔獸版,1,,NDS,,NDS,VOL.324,索引:閃電十一人3挑戰世界魔獸版,,,
cmtxe41xq00150agmibfqxbs3,閃電足球隊,1,,NDS,,NDS,VOL.193,索引:閃電足球隊,,,
cmsvoibpb001104jpbltsa8ia,閃電鋼球,2,DOS,DOS,DOS,,cdg-4269,cdg-4269,,,
cmtxe4203001k0agm25p1vy99,閃電霹靂車VS,1,,PSP,,PSP,VOL.193,索引:閃電霹靂車vs,,,
cmtplgzw00b8704jvjv5663u7,閃靈奇兵,1,WIN,WIN,WIN,,cdg-3616,cdg-3616,,,
cmtplm0u50ceu04jv556hugpc,閻王令,2,WIN,WIN,WIN,,cdg-3617,cdg-3617,,,
cmtzt5lzj005f0agm48taspz7,闇影罪罰,1,,PS3、X360,,PS3、X360,VOL.340 VOL.343,索引:闇影罪罰,,,
cmtzt6bs900jc0agm8f1134fe,闇魂獻祭,3,,PSV,,PSV,VOL.423 VOL.425 VOL.429,索引:闇魂獻祭,,,
cmtplq3h10db504jvhp90jwrv,闇黑世紀,1,WIN,WIN,WIN,,cdg-3618,cdg-3618,,,
cmtzt5clb000v0agmw4knzcmy,阿修羅之怒,2,,PS3、X360,,PS3、X360,VOL.324 VOL.335 VOL.343 VOL.348 VOL.362 VOL.364 VOL.366 VOL.368 VOL.369 VOL.370 VOL.378 VOL.379,索引:阿修羅之怒,,,
cmtpn7cs101es04l6smargmb4,阿瑪迪斯戰記,3,WIN,WIN,WIN,,cdg-1354,cdg-1354,,,
cmtpl2b4607b304jv8iva8fs7,阿貓阿狗,5,DOS,DOS,DOS,,cdg-1355,cdg-1355,,,
cmtzt595100e70agmfsc863ml,降鬼一族,1,,PSP,,PSP,VOL.333 VOL.336 VOL.339 VOL.343 VOL.348,索引:降鬼一族,,,
cmss8frzs003d04jsadeiezxo,降龍戰記,4,WIN,WIN,WIN,,cdg-4817,cdg-4817,,,
cmtpnv0uc065704l6tp3fajmm,陸小鳳金鵬皇朝,1,,WIN,WIN,,cdg-5142,cdg-5142,,靠別名對上,
cmta91uj4005504l6xb1iluch,陸空戰將,6,,DOS,DOS,,cdg-1361,cdg-1361,,來源同時給了別筆(1),Strike Commander
cmsyrh7zq002x04lf1vwxsxz5,陸軍棋,2,DOS,DOS,DOS,,cdg-1363,cdg-1363,,,
cmt9rt6rc002q04jsvuf6g3dt,隋唐群雄傳,1,DOS,DOS,DOS,,cdg-1367,cdg-1367,,,
cmta8ukti000d04l6eur0553n,雀之塔,1,DOS,DOS,DOS,,cdg-4616,cdg-4616,,,
cmsvoibky000b04jp9fdya9rz,集中火力,1,DOS,DOS,DOS,,cdg-4718,cdg-4718,,,
cmsu91jft000j04l55ysvg512,雙截龍,4,DOS,DOS,DOS,,cdg-1967,cdg-1967,,,
cmsvuqwtg000p04lesa83s82n,雙截龍 II,1,,DOS,DOS,,cdg-1968,cdg-1968,,靠別名對上、來源同時給了別筆(1),雙截龍II
cmsx2unnl002604ldqe5irny6,雙截龍II,2,,DOS,DOS,,cdg-1968,cdg-1968,,靠別名對上、來源同時給了別筆(1),雙截龍 II
cmswuudwd001904l4ruu5jun6,雪國狄斯奈,3,,DOS,DOS,,cdg-4734,cdg-4734,,來源同時給了別筆(1),SKI OR DIE
cmtb7seqt001404laqw7bzqc3,雪山競技,1,DOS,DOS,DOS,,cdg-4445,cdg-4445,,,
cmtpkxdkx062m04jvnd3so6p9,雪貓,1,DOS,DOS,DOS,,cdg-2656,cdg-2656,,,
cmsx2w98y005104ld70zxtx01,雲國小精靈,2,,DOS,DOS,,cdg-2657,cdg-2657,,來源同時給了別筆(1),Cloud Kingdoms
cmtpkg3b302ee04jvvtt4kka1,雲斯頓賽車,1,,DOS,DOS,,cdg-5250,cdg-5250,,靠別名對上,
cmtd0z9sg001404l6ltdywhbd,雷射坦克,1,DOS,DOS,DOS,,cdg-2669,cdg-2669,,,
cmtztlryb007x04l50vzbujc5,雷射超人 瘋狂兔子 時光旅行,1,,3DS,,3DS,VOL.332,索引:雷射超人瘋狂兔子時光旅行,,,
cmtplgzv50b8204jvvoce124h,雷峰塔,3,WIN,WIN,WIN,,cdg-2675,cdg-2675,,,
cmtpkv05m05fa04jv8vgj5298,雷神之鎚,3,,DOS,DOS,,cdg-2676,cdg-2676,,來源同時給了別筆(1),QUAKE
cmtpki0iv02y804jvmompa2wd,雷電,1,,DOS,DOS,,cdg-2681,cdg-2681,,來源同時給了別筆(1),Raiden
cmtpkfbv1026n04jv08xe5prc,雷電威龍,2,DOS,DOS,DOS,,cdg-2685,cdg-2685,,,
cmtzt65ac00ft0agm2ugx6bvg,雷頓教授VS逆轉裁判,1,,3DS,,3DS,VOL.412 VOL.414,索引:雷頓教授vs逆轉裁判,,,
cmtzt4xd500860agmyzvgizwp,雷頓教授與奇蹟面具,1,,3DS,,3DS,VOL.327 VOL.328 VOL.329 VOL.331,索引:雷頓教授與奇蹟面具,,,
cmtdmiild000p04l4dusw87ej,雷鷹神兵,1,DOS,DOS,DOS,,cdg-5334,cdg-5334,,,
cmtpnr4af059p04l6fr0yiack,電影大亨,1,WIN,WIN,WIN,,cdg-2693,cdg-2693,,,
cmsvuqwvx001804lezlk58wrx,電腦病毒防衛戰,2,DOS,DOS,DOS,,cdg-2697,cdg-2697,,,
cmtbf1v1z000o04l5veh7dlvd,電腦魔域,1,DOS,DOS,DOS,,cdg-2699,cdg-2699,,,
cmtplm0ue0cex04jvo37whl7i,電視夢工廠,1,,WIN,WIN,,cdg-2700,cdg-2700,,靠別名對上,
cmtzt5q6v007m0agmmkgcjur4,電鋸甜心,3,,PS3、X360,,PS3、X360,VOL.348 VOL.378 VOL.385,索引:電鋸甜心,,,
cmtplwptq0esk04jvlwpxl7ll,露卡的魔獸教室,1,,WIN,WIN,,cdg-0591,cdg-0591,,靠別名對上,
cmtplvoh30ek104jv45aucgrb,霸刀,1,WIN,WIN,WIN,,cdg-2701,cdg-2701,,,
cmtpl3lyo07po04jvkk6rccat,霸王迷魂車,2,DOS,DOS,DOS,,cdg-2705,cdg-2705,,,
cmtpludmq0eb504jv4b51ca4n,霹靂奇俠傳,2,WIN,WIN,WIN,,cdg-2708,cdg-2708,,,
cmtplw70e0epf04jveq4h263w,霹靂嬌娃,1,DOS,DOS,DOS,,cdg-2709,cdg-2709,,,
cmtpl3ly307pi04jv4q6v6ks1,霹靂幽靈箭,6,DOS,DOS,DOS,,cdg-2711,cdg-2711,,,
cmsybekoy000p04jvudss6szj,霹靂男兒,1,DOS,DOS,DOS,,cdg-4747,cdg-4747,,,
cmsreh01l001v04ieiz5lkizo,霹靂英雄榜,6,WIN,WIN,WIN,,cdg-2713,cdg-2713,,,
cmsvna22v008y04l8j9l9kkqg,霹靂飛狼,1,DOS,DOS,DOS,,cdg-2717,cdg-2717,,,
cmtplq3fj0dao04jvvuc5gdvm,霹靂麻將,1,WIN,WIN,WIN,,cdg-2719,cdg-2719,,,
cmtplvodn0eiz04jvchnime2f,霹靂麻將2,1,WIN,WIN,WIN,,cdg-2720,cdg-2720,,,
cmtpl8ovw091604jvqm22td1n,靈劍傳奇,3,DOS、WIN,DOS、WIN,DOS、WIN,,cdg-2721,cdg-2721,,,
cmtzt62ok00ei0agmdmopid1s,靈魂祭品,1,,PSV,,PSV,VOL.398 VOL.421,索引:靈魂祭品,,,
cmtpnyiux06w804l6996ox5fe,青少棒揚威記2,1,WIN,WIN,WIN,,cdg-1369,cdg-1369,,,
cmtpl4d4a07x504jvg4ltw086,青澀的果實,1,,DOS,DOS,,cdg-3888 cdg-4772,cdg-3888 cdg-4772,,靠別名對上、對到多個來源條目,
cmsvpx5if003c04ld2k6i72vz,青色枷的詛咒,3,,DOS,DOS,,cdg-1373,cdg-1373,,靠別名對上,
cmsreh044002f04ie334rvjgv,非常天才,2,WIN,WIN,WIN,,cdg-5217,cdg-5217,,,
cmss8fs2o004u04jshwayxpa2,非常總統大富翁,1,WIN,WIN,WIN,,cdg-1378,cdg-1378,,,
cmtpkk6ae035504jvn1zgvrzp,非洲探險,1,DOS,DOS,DOS,,cdg-1379,cdg-1379,,,
cmtpkytqv06fh04jvsa9x302v,非洲探險2,1,DOS,DOS,DOS,,cdg-1380,cdg-1380,,,
cmtztlnif005604l5hfc5el57,音速小子 繽紛色彩,1,,NDS、WII,,NDS、WII,VOL.316,索引:音速小子繽紛色彩,,,
cmtpkg3cb02el04jvv7p7s3jx,項劉記,2,DOS,DOS,DOS,,cdg-3915,cdg-3915,,,
cmsvoexkj005904l84ytk1k03,預言奇兵,7,DOS,DOS,DOS,,cdg-3986,cdg-3986,,,
cmtplaayx09f104jvxq5qo2d8,頑劣家族之搶錢任務,1,WIN,WIN,WIN,,cdg-1501,cdg-1501,,,
cmtpl637h08c704jvyckvgjf9,領國大戰略,2,WIN,WIN,WIN,,cdg-1505,cdg-1505,,,
cmtxe43f300460agm0swo083b,頭文字D EXTREME STAGE,1,,PS3,,PS3,VOL.184,索引:頭文字dextremestage,,,
cmtpk6hyd01bb04jvlcie2o22,風塵三俠之金箭使者,1,DOS,DOS,DOS,,cdg-1508,cdg-1508,,,
cmtpktg7x053p04jvsqm79w5u,風月寶鑒,1,DOS,DOS,DOS,,cdg-1511,cdg-1511,,,
cmsylqoc5001x04ji56drj75m,風神傳承,3,DOS,DOS,DOS,,cdg-3853,cdg-3853,,,
cmtpnyyaj070h04l6tbebqiji,風色幻想4 ～聖戰的終焉～,3,WIN,WIN,WIN,,cdg-1528,cdg-1528,,,
cmtpo2lp507o404l694qsibtr,風色幻想5～赤月戰爭～,2,WIN,WIN,WIN,,cdg-1529,cdg-1529,,,
cmtplnxks0cvg04jvs61oewma,風色幻想SP,1,,WIN,WIN,,cdg-1531,cdg-1531,,靠別名對上、來源同時給了別筆(1),風色幻想SP～封神之刻
cmtplmm3t0cj504jvih6ib5cm,風色幻想SP～封神之刻,3,,WIN,WIN,,cdg-1531,cdg-1531,,來源同時給了別筆(1),風色幻想SP
cmsvuqwsu000k04lesc5qzp2e,風行者,1,DOS,DOS,DOS,,cdg-3852,cdg-3852,,,
cmtplfzow0axq04jv1fy27tlu,風雲之天下會,2,,WIN,WIN,,cdg-1534,cdg-1534,,靠別名對上,
cmtpkgvfj02ji04jvi57rohbp,風雲天下 三國篇,1,DOS,DOS,DOS,,cdg-3855,cdg-3855,,,
cmta06a0t000z04jrjwsjizfc,風雲霸主,6,,DOS,DOS,,cdg-4272,cdg-4272,,來源同時給了別筆(1),POWERMONGER
cmswq0tc6007104l6498hicpr,風馳電掣,6,DOS,DOS,DOS,,cdg-4007,cdg-4007,,,
cmtpkdgnp01s504jvofrovbx6,飆車小子,3,DOS,DOS,DOS,,cdg-1537,cdg-1537,,,
cmsvn61of000b04l8i1j9v09f,飛向北越,1,DOS,DOS,DOS,,cdg-1538,cdg-1538,,,
cmtpkqef404a104jvinccfp5k,飛狼大戰卡曼契,2,DOS,DOS,DOS,,cdg-5361,cdg-5361,,,
cmt8znytt001g04jy3vvbnfzy,飛狼突擊隊,4,DOS,DOS,DOS,,cdg-1542,cdg-1542,,,
cmtpko6bt03pa04jv10z4dngf,飛虎戰將,1,DOS,DOS,DOS,,cdg-5272,cdg-5272,,,
cmtzt55h800cc0agmhwmdgqsh,飛行俱樂部 度假勝地,1,,3DS,,3DS,VOL.331 VOL.335,索引:飛行俱樂部度假勝地,,,
cmsyqgoti00bp04jnlvg7m0j3,飛越杜鵑窩,3,DOS,DOS,DOS,,cdg-3966,cdg-3966,,,
cmtpkhkp502r404jvnqt6yki2,飛鷹騎士,1,DOS,DOS,DOS,,cdg-1544,cdg-1544,,,
cmsumll2f006804jokkqe0o1x,飛龍,1,,DOS,DOS,,cdg-4468,cdg-4468,,靠別名對上、來源同時給了別筆(1),STRIDER / 出擊飛龍
cmsreh01x002004ieump6llu1,飛龍女戰士,3,WIN,WIN,WIN,,cdg-1545,cdg-1545,,,
cmsx2w9c2005s04ld3ba4wjca,飛龍騎士,5,,DOS,DOS,,cdg-1547,cdg-1547,,來源同時給了別筆(1),Dragon Strike
cmtzt51uf00ai0agmhy2b9s80,食人巨鷹TRICO,1,,PS3,,PS3,VOL.329,索引:食人巨鷹trico,,,
cmt9rt6fk000p04jszebwxh40,香港麻將,1,,DOS,DOS,,cdg-4610,cdg-4610,,來源同時給了別筆(1),Hong Kong Mahjong Pro
cmtpkqehb04au04jvusq9wop0,馬場大亨,2,DOS,DOS,DOS,,cdg-3620,cdg-3620,,,
cmtztlqnx006y04l54r60vpn4,驚奇柏青哥 小拳王 KYORAKU精選集Vol.1,1,,PS3,,PS3,VOL.329,索引:驚奇柏青哥小拳王kyoraku精選集vol1,,,
cmtpksrpm04zm04jvb0n1g6jm,驚爆實感賽車,1,DOS,DOS,DOS,,cdg-3631,cdg-3631,,,
cmtpkgva602iq04jvydq0g98x,驚魂塔,1,DOS,DOS,DOS,,cdg-3635,cdg-3635,,,
cmtpkpmjs045r04jvyckkkfq5,高報酬戰將,1,DOS,DOS,DOS,,cdg-3636,cdg-3636,,,
cmtpkfbr1025u04jvuiouctj9,高校魔影,2,DOS,DOS,DOS,,cdg-3637,cdg-3637,,,
cmtztlo24005n04l5n9vbo83f,高橋書店監修 SPI完美題庫DS 2012年度版,1,,NDS,,NDS,VOL.317,索引:高橋書店監修spi完美題庫ds2012年度版,,,
cmtpkb3u301et04jvtt6jd95l,高速小霸王,1,DOS,DOS,DOS,,cdg-3642,cdg-3642,,,
cmsvna217008h04l8z7mabp5u,高速賽車,3,DOS,DOS,DOS,,cdg-3643,cdg-3643,,,
cmtplv1190ec804jvi6qlevr2,鬥神物語,1,WIN,WIN,WIN,,cdg-3645,cdg-3645,,,
cmta82gdx005q04kztasgjyu3,鬼屋魔影,5,,DOS,DOS,,cdg-3650,cdg-3650,,來源同時給了別筆(1),Alone in the Dark
cmtpkd3tk01o304jv8af90tqe,鬼屋魔影2,2,,DOS,DOS,,cdg-3651,cdg-3651,,靠別名對上,
cmtpks00c04pj04jvod3temyk,鬼馬小英雄,3,DOS,DOS,DOS,,cdg-3660,cdg-3660,,,
cmtplfzwj0az204jvegdr19m8,魔喚精靈,1,,WIN,WIN,,cdg-3663,cdg-3663,,來源同時給了別筆(1),VANTAGE MASTER
cmtplfdzw0ar304jvyir56s1z,魔域傳說,1,,DOS,DOS,,cdg-3758,cdg-3758,,靠別名對上、來源同時給了別筆(1),SORCERIAN / 魔界歷險
cmtpkhkq302rd04jvickye1es,魔域傳說IV - 波斯戰記,1,,DOS,DOS,,cdg-3670,cdg-3670,,靠別名對上,
cmtpl639808cq04jv08q6hbl8,魔域幻境,5,,WIN,WIN,,cdg-3673,cdg-3673,,來源同時給了別筆(1),Unreal
cmtztm0mx002p0agmkzi8qzob,魔域幽靈 復生,1,,PS3、X360,,PS3、X360,VOL.421,索引:魔域幽靈復生,,,
cmsysz3bh007a04joldrpgd5h,魔域聖戰,1,,DOS,DOS,,cdg-3399,cdg-3399,,靠別名對上,
cmsxqa2zm000904l4wbqmtsb9,魔境傳說,2,DOS,DOS,DOS,,cdg-3879,cdg-3879,,,
cmtpknfdl03gm04jvuisea3el,魔境大冒險,1,DOS,DOS,DOS,,cdg-3681,cdg-3681,,,
cmtpll9d50c8c04jv35n40bdm,魔女夢工廠,1,WIN,WIN,WIN,,cdg-3682,cdg-3682,,,
cmsvna22a008s04l8pl6k7k5s,魔宮傳奇,2,,APPLE2、DOS,APPLE2、DOS,,cdg-5404 cdg-3683,cdg-5404 cdg-3683,,靠別名對上、對到多個來源條目,
cmtplq3g60dav04jvrwdfki6d,魔導異元素,1,,WIN,WIN,,cdg-5387,cdg-5387,,靠別名對上、來源同時給了別筆(1),Sequence Palladium
cmtplfzgw0aw104jv3xb0tyu2,魔導聖戰～風色幻想,1,,WIN,WIN,,cdg-1525,cdg-1525,,靠別名對上,
cmtpkvt5z05o004jveol55o7y,魔島大富翁,4,DOS,DOS,DOS,,cdg-3687,cdg-3687,,,
cmtple54t0aaa04jvcf74rte4,魔幻天下,4,WIN,WIN,WIN,,cdg-3689,cdg-3689,,,
cmsyq9fmw004204jnhzksxqaf,魔幻遊樂場,1,DOS,DOS,DOS,,cdg-4757,cdg-4757,,,
cmtpk6hwa01av04jvnp1ngz5s,魔影哈雷,2,DOS,DOS,DOS,,cdg-3692,cdg-3692,,,
cmsylqo5c000p04jizdrxro9t,魔戒少年,10,DOS,DOS,DOS,,cdg-3701,cdg-3701,,,
cmtzt5kls004v0agm6v11194k,魔槍戰記 -魔槍軍神與英雄戰爭-,2,,PSP,,PSP,VOL.332 VOL.336 VOL.338 VOL.339,索引:魔槍戰記魔槍軍神與英雄戰爭,,,
cmtpker7c022104jvc9gxwc2e,魔武王,4,DOS,DOS,DOS,,cdg-3704,cdg-3704,,,
cmt9rt6bv000b04js4yp098dw,魔水晶,4,,DOS,DOS,,cdg-3705 cdg-5359,cdg-3705 cdg-5359,,靠別名對上、對到多個來源條目、來源同時給了別筆(1),魔水晶物語
cmtpkr5z804ii04jv1cwfe3bn,魔水晶物語,1,,DOS,DOS,,cdg-5359,cdg-5359,,來源同時給了別筆(1),魔水晶
cmtpkb3qn01dt04jv9zzr6emp,魔法世紀,1,DOS,DOS,DOS,,cdg-3706,cdg-3706,,,
cmtpkgvdj02j104jvlg1aen70,魔法世紀2,3,DOS,DOS,DOS,,cdg-3707,cdg-3707,,,
cmtpo2m0007s204l66g4bhbn5,魔法使與主人,1,WIN,WIN,WIN,,cdg-3709,cdg-3709,,,
cmtpkk62d032n04jv9dqowiy3,魔法公主大冒險,2,DOS,DOS,DOS,,cdg-3711,cdg-3711,,,
cmtpkgv7402i004jvjdt1g1py,魔法大帝,4,,DOS,DOS,,cdg-4276,cdg-4276,,靠別名對上,
