cdg_id,cdg_title,year,cdg_platform,cdg_images,tocr_id,tocr_name,articles,tocr_platforms,status
cdg-0524,小秘書Lina,2000,Windows,0,cmtplokbx0cyg04jvls8yijni,Room With Lina,1,,
cdg-0538,小魔女帕妃2：真心的回憶,2000,Windows,1,,,,,站上沒有
cdg-0540,小魔女芙蘿蕾,2000,Windows,1,,,,,站上沒有
cdg-0544,少林十八銅人,2000,Windows,0,,,,,站上沒有
cdg-0585,幻想紀元,2000,Windows,1,cmtplp0ce0d3q04jvu6cvj2wo,幻想紀元,2,WIN,
cdg-0588,幻想西遊記,2000,Win9x,1,cmss8fs1l004a04jsvkv4xsq3,幻想西遊記,2,,要判
cdg-0588,幻想西遊記,2000,Win9x,1,cmtpnd7o702jp04l6ip43noww,新西遊記,3,,要判
cdg-0592,幻舞天使,2000,Windows,2,cmss8fs7h006h04jsi328clsu,幻舞天使,1,WIN,
cdg-0631,永遠的伊蘇2,2000,Windows,1,,,,,站上沒有
cdg-0677,世運大作戰,2000,Windows,0,,,,,站上沒有
cdg-0739,武林盟主：決戰中原,2000,Windows,1,cmsvoexsj007d04l8dq41apun,武林盟主,2,,
cdg-0796,守護者之劍2：伊格麗亞之章,2000,Windows,2,cmtplphys0d6o04jv91e5suyn,守護者之劍2～伊格麗亞之章,1,WIN,
cdg-0856,舞光十射,2000,Windows,2,,,,,站上沒有
cdg-0887,裝甲騎兵,2000,Windows,0,cmtplth670e2t04jv9ptlh74d,裝甲騎兵,1,WIN,
cdg-0899,西風狂詩曲2暴風雨,2000,Windows,2,cmtplokdd0cyz04jveiop57ls,西風狂詩曲2～暴風雨,2,WIN,
cdg-0910,古墓奇兵5：回憶錄,2000,Windows,0,cmtplx9wf0exi04jvzubi0cos,古墓奇兵 5～回憶錄,1,WIN,
cdg-1131,求婚365日2,2000,Windows,4,cmtplr6p70dlv04jvy1o8cndx,求婚365日2,2,WIN,
cdg-1138,江湖英烈傳,2000,Windows,0,,,,,站上沒有
cdg-1181,沙皇之冠,2000,Windows,1,cmtplrmn00dpw04jvr3tua8a1,沙皇之冠,1,WIN,
cdg-1216,洛克人DASH：鋼鐵之心,2000,Win9x,1,,,,,站上沒有
cdg-1366,隋唐爭霸,2000,Windows,0,,,,,站上沒有
cdg-1378,非常總統大富翁,2000,Windows,2,cmss8fs2o004u04jshwayxpa2,非常總統大富翁,1,WIN,
cdg-1382,勇敢小伊達：童話大冒險,2000,Windows,0,,,,,站上沒有
cdg-1387,勇者泡泡龍3,2000,Windows,1,cmtplswwd0dyj04jv3acbi2e4,勇者泡泡龍3,1,WIN,
cdg-1413,皇室血裔2,2000,Windows,0,cmtplpi180d7e04jv64lh52f3,王國興亡錄,1,,要判
cdg-1413,皇室血裔2,2000,Windows,0,cmu84x4q3008b04ih95xup8yj,ガングリフォンII,3,,要判、名稱含假名
cdg-1442,科隆戰記外傳：創世啟示錄,2000,Win9x,1,,,,,站上沒有
cdg-1490,美眉大富翁：魔法少女大作戰,2000,Windows,0,,,,,站上沒有
cdg-1496,音控台灣麻將王,2000,Windows,1,,,,,站上沒有
cdg-1531,風色幻想SP：封神之刻,2000,Windows,1,cmtplmm3t0cj504jvih6ib5cm,風色幻想SP～封神之刻,3,,要判
cdg-1531,風色幻想SP：封神之刻,2000,Windows,1,cmtplnxks0cvg04jvs61oewma,風色幻想SP,1,,要判
cdg-1548,餅乾夢工坊,2000,Windows,1,,,,,站上沒有
cdg-1556,人氣一番拉麵屋,2000,Windows,1,cmtplv10r0ec404jvkav25s9s,人氣一番拉麵屋,1,WIN,
cdg-1585,伊卡斯特傳說2：聖殿詩篇,2000,Windows,1,,,,,站上沒有
cdg-1602,便利商店2,2000,Windows,0,cmtpltygr0e5y04jvptyyk09t,便利商店2,1,WIN,
cdg-1753,恐龍危機2,2000,Windows,0,cmtpn2nxh00hy04l6ellz4ibc,恐龍危機2,1,WIN,
cdg-1776,惡靈古堡3,2000,Windows,1,cmtplv1cg0eel04jvsdx9ol8r,惡靈古堡 3,1,WIN,
cdg-1788,愛神餐館,2000,Windows,2,,,,,站上沒有
cdg-1820,真愛密碼,2000,Windows,1,cmtplyx3u0faq04jvlasb070h,真愛密碼,1,WIN,
cdg-1879,笑傲江湖之日月神教,2000,Windows,1,cmss8frw3001r04jsv3kj32m9,笑傲江湖之日月神教,1,,要判
cdg-1879,笑傲江湖之日月神教,2000,Windows,1,cmsvpbm5o001104jvmclic9g0,笑傲江湖,11,,要判
cdg-1885,軒轅劍外傳：天之痕,2000,Windows,0,cmtpludkj0eak04jv2rhss864,軒轅劍參外傳 天之痕,5,,
cdg-1907,殺氣沖天,2000,Windows,1,,,,,站上沒有
cdg-1963,雀美眉寫真館,2000,Windows,1,,,,,站上沒有
cdg-1983,鹿鼎記2,2000,Windows,1,cmtpl4d2l07wk04jv39c342fo,鹿鼎記 2,2,WIN,
cdg-2002,麻將旗艦,2000,Windows,0,cmtplq3fo0dap04jv53s188ie,麻將旗艦,1,WIN,
cdg-2008,麻辣大富翁：爆笑江湖,2000,Windows,1,,,,,站上沒有
cdg-2042,紅淚,2000,Windows,1,,,,,站上沒有
cdg-2110,綜藝大富翁,2000,Windows,1,,,,,站上沒有
cdg-2115,綠色奇蹟,2000,Windows,0,,,,,站上沒有
cdg-2153,象棋水滸戰2,2000,Windows,2,cmss8fs0r003v04jsf2qt4cpq,象棋水滸戰2,1,WIN,
cdg-2229,超級酒店大亨2,2000,Windows,1,cmtplm0v40cf604jvyf4e99mr,超級酒店大亨2,1,WIN,
cdg-2243,越野英雄2,2000,Windows,0,,,,,站上沒有
cdg-2252,跳棋小精靈,2000,Windows,1,,,,,站上沒有
cdg-2282,黑金企業2,2000,Windows,0,cmtplv1gm0efi04jvanol8fq1,黑金企業 2,1,WIN,
cdg-2284,鼓惑人心,2000,Windows,1,,,,,站上沒有
cdg-2294,敦煌：大漠傳奇,2000,Windows,1,cmtpltyks0e7204jv2bkch09t,敦煌：大漠傳奇,1,WIN,
cdg-2322,新倚天屠龍記,2000,Windows,4,cmsregzy9000q04iebcxufcdj,新倚天屠龍記,4,WIN,
cdg-2328,新天使帝國,2000,Windows,2,cmtplq3jn0dc104jvxpb9ax2y,新天使帝國,1,WIN,
cdg-2342,新神鵰俠侶,2000,Windows,1,,,,,站上沒有
cdg-2346,新絕代雙驕2,2000,Windows,1,,,,,站上沒有
cdg-2369,日劫,2000,Windows,2,,,,,站上沒有
cdg-2388,明星志願2000,2000,Windows,1,,,,,站上沒有
cdg-2390,明星志願闖通關,2000,Windows,2,,,,,站上沒有
cdg-2427,星際爭霸戰：精英部隊,2000,Windows,0,cmtdmiika000m04l4tyan17tq,星艦迷航記,1,,
cdg-2442,春秋英雄傳,2000,Windows,1,cmtplp0b20d3f04jvhmutg4r0,春秋英雄傳,1,WIN,
cdg-2450,時空魔域,2000,Windows,1,cmtpn1wcz00ay04l6dhythpym,時空魔域,2,WIN,
cdg-2487,最終幻想8,2000,Windows,1,cmss8frow000c04js20dxi6py,太空戰士8,1,,
cdg-2538,聖石傳說,2000,Windows,2,,,,,站上沒有
cdg-2540,聖誕任務,2000,Windows,0,,,,,站上沒有
cdg-2541,聖靈騎士,2000,Windows,0,cmss8fs7m006k04js4hotdz3y,聖靈騎士,1,WIN,
cdg-2664,雲斯頓賽車3,2000,Win9x,2,,,,,站上沒有
cdg-2693,電影大亨,2000,Windows,1,cmtpnr4af059p04l6fr0yiack,電影大亨,1,WIN,
cdg-2706,霹靂大富翁：霹靂武林大對決,2000,Windows,2,,,,,站上沒有
cdg-2708,霹靂奇俠傳,2000,Windows,0,cmtpludmq0eb504jv4b51ca4n,霹靂奇俠傳,2,WIN,
cdg-2719,霹靂麻將,2000,Windows,1,cmtplq3fj0dao04jvvuc5gdvm,霹靂麻將,1,WIN,
cdg-2722,夢幻一夜,2000,Windows,0,cmtplv16l0edc04jv699zxlh1,夢幻一夜,1,WIN,
cdg-2727,夢幻咖啡屋,2000,Windows,1,cmss8fs7w006p04jsrjhmmguy,夢幻咖啡屋,1,WIN,
cdg-2734,夢幻小坦克,2000,Windows,0,cmtplna1w0cqv04jvshq3dhkz,夢幻小坦克,1,WIN,
cdg-2743,夢幻模擬戰3,2000,Windows,2,cmtplqqrz0dgx04jvztsve549,夢幻模擬戰 3,1,WIN,
cdg-2745,夢幻武士：龍刻之章,2000,Windows,0,,,,,站上沒有
cdg-2751,夢幻西餐廳：媚力夜總會,2000,Windows,1,,,,,站上沒有
cdg-2752,夢幻西餐廳：決戰全台灣,2000,Windows,1,,,,,站上沒有
cdg-2754,夢幻西餐廳2：美國星期五餐廳,2000,Windows,1,,,,,站上沒有
cdg-2760,夢幻麻將館,2000,Windows,0,,,,,站上沒有
cdg-2790,瘋狂搖搖杯,2000,Windows,1,,,,,站上沒有
cdg-2795,瘋狂極上大富翁,2000,Windows,1,,,,,站上沒有
cdg-2807,瘋狂麻將王,2000,Windows,1,,,,,站上沒有
cdg-2820,精靈幻境2,2000,Windows,2,cmtplq3k80dc704jv10j3c3xi,精靈幻境2,2,WIN,
cdg-2827,虛擬人生2,2000,Windows,1,cmtpludik0ea204jvhj360kev,虛擬人生2,1,WIN,
cdg-2907,銀河英雄傳說5,2000,Windows,1,,,,,站上沒有
cdg-2939,刀劍笑,2000,Win9x、WinXP,1,cmtplokd40cyw04jvlfqc028g,刀劍笑,1,WIN,
cdg-2941,初戀之白色情人節,2000,Windows,2,,,,,站上沒有
cdg-2987,劍俠情緣2,2000,Windows,1,cmtplth460e2d04jvjhteor1e,劍俠情緣 2,1,,要判
cdg-2987,劍俠情緣2,2000,Windows,1,cmtplw6zs0ep804jv82ve0qta,劍俠情緣貳,1,,要判
cdg-3097,梭哈俄羅斯,2000,Windows,1,,,,,站上沒有
cdg-3127,極速快感5：保時捷的榮耀,2000,Windows,1,,,,,站上沒有
cdg-3226,機甲爭霸戰4：復仇者,2000,Windows,1,,,,,站上沒有
cdg-3275,烽火三國2,2000,Windows,1,,,,,站上沒有
cdg-3279,無人島物語RR,2000,Windows,2,cmtplq3nf0dd704jvk9guqn06,無人島物語RR,1,WIN,
cdg-3312,熱血躲避球,2000,Windows,2,cmtplq3n50dd404jvzaq4mop1,熱血躲避球,1,WIN,
cdg-3372,戰國策2：七雄之爭,2000,Windows,0,cmtplv11r0ecc04jvb8m5ghw5,戰國策2,1,,
cdg-3428,英熊本色,2000,Windows,1,cmtpls2g40drl04jv82uoypkw,英熊本色,1,WIN,
cdg-3438,英雄傳說5：海之檻歌,2000,Windows,0,,,,,站上沒有
cdg-3501,爭戰天下,2000,Windows,2,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,名稱含假名
cdg-3553,獸神世紀,2000,Windows,1,cmtplshp80dwe04jv4chgr949,獸神世紀,2,WIN,
cdg-3554,玩具奇兵（Army Men: World War）,2000,Windows,1,,,,,站上沒有
cdg-3559,玩具奇兵（Army Men: Air Tactics）,2000,Windows,1,,,,,站上沒有
cdg-3585,鋼鐵帝國,2000,Win9x,1,,,,,站上沒有
cdg-3595,鍊金術士瑪莉,2000,Windows,1,,,,,站上沒有
cdg-3596,鍊金術士艾莉,2000,Windows,1,,,,,站上沒有
cdg-3617,閻王令,2000,Windows,1,cmtplm0u50ceu04jv556hugpc,閻王令,2,WIN,
cdg-3618,闇黑世紀,2000,Windows,1,cmtplq3h10db504jvhp90jwrv,闇黑世紀,1,WIN,
cdg-3645,鬥神物語,2000,Win9x,1,cmtplv1190ec804jvi6qlevr2,鬥神物語,1,WIN,
cdg-3715,魔法少年,2000,Windows,1,cmss8frva001e04jszufuw2u5,魔法少年,1,WIN,
cdg-3720,魔法氣泡（BoBo）,2000,Windows,1,cmtpl4d3z07x204jvfk7wm1e5,魔法氣泡,5,,
cdg-3825,龍機傳承3,2000,Win9x,1,cmtpltyh30e6104jvzwjiyr51,龍機傳承3,1,WIN,
cdg-4316,幻獸魔石,2000,Windows,0,cmtplx9qs0evh04jvkz9e9r4n,幻獸魔石,1,WIN,
cdg-4324,平妖傳,2000,Windows,0,cmtplth070e1h04jvhqybum1q,平妖傳,1,WIN,
cdg-4391,斷劍傳說：聖戒風雲,2000,Windows,1,cmtplrmmc0dpo04jvtp2tryol,斷劍傳說～聖戒風雲,1,WIN,
cdg-4412,海豚鳥節奏王國,2000,Windows,1,,,,,站上沒有
cdg-4779,艾倫西亞戰記,2000,Windows,1,,,,,站上沒有
cdg-4781,Men at Work！～永遠的羈絆,2000,Windows,0,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,名稱含假名
cdg-4818,聖章：女神傳說,2000,Windows,0,cmtpls2i60ds304jv6oe6wjf4,聖章 女神傳說,2,,
cdg-4819,超能特遣隊,2000,Windows,0,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,名稱含假名
cdg-4827,疾風少年隊,2000,Windows,0,,,,,站上沒有
cdg-4840,夏色Celebration：戀之物語,2000,Windows,0,,,,,站上沒有
cdg-4857,戀愛模擬共和國,2000,Windows,0,,,,,站上沒有
cdg-4874,魔神英雄,2000,Windows,0,cmtplokgb0d0004jvtuopx8ph,魔神英雄,1,WIN,
cdg-4875,機甲女戰士,2000,Windows,0,,,,,站上沒有
cdg-4879,宙斯,2000,Windows,0,,,,,站上沒有
cdg-5099,卡哇伊小貓咪,2000,Windows,0,cmtplq3gn0db004jvf41qo8jg,卡哇伊小貓咪,1,WIN,
cdg-5100,月球計畫,2000,Windows,0,,,,,站上沒有
cdg-5102,鋼鐵戰場,2000,Windows,0,cmtpl8owg091c04jvv4prhcp2,鋼鐵戰場,1,WIN,
cdg-5104,維京戰神,2000,Windows,0,cmtplv13b0eco04jv9i6pp5c8,維京戰神,1,WIN,
cdg-5108,哇哩咧炸彈人,2000,Windows,0,,,,,站上沒有
cdg-5112,星際開拓者,2000,Windows,0,,,,,站上沒有
cdg-5118,公主的回憶,2000,Windows,0,,,,,站上沒有
cdg-5116,波利魔特之千年幻想,2000,Windows,0,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,名稱含假名
cdg-5137,女皇騎士團,2000,Windows,0,,,,,站上沒有
cdg-5139,中華英雄,2000,,0,cmtplrmi00dod04jvu21bha0y,中華英雄,5,,
cdg-5149,退魔傳說,2000,Win9x,0,cmss8frxd002a04js6vtnzgc6,退魔傳說,2,WIN,
cdg-5151,RPG夢工廠,2000,Win9x,0,cmss8fs77006c04jstkarycvi,RPG夢工廠,2,,
cdg-5152,便利商店精裝版,2000,Windows,0,,,,,站上沒有
cdg-5153,火鍋店,2000,Windows,0,,,,,站上沒有
cdg-5166,蒼鋼騎兵,2000,Windows,0,cmtpn1wf300bm04l6uax1kf0v,蒼鋼騎兵,1,WIN,
cdg-5184,搶救貧窮大作戰,2000,Windows,1,cmtplrmls0dpi04jvxbcqo06i,搶救貧窮大作戰,1,WIN,
cdg-5209,戰鬥神將5：諾曼第登陸,2000,Windows,0,,,,,站上沒有
cdg-5211,征服者入侵,2000,Windows,0,,,,,站上沒有
cdg-5378,熱舞2000,2000,Windows,0,cmss8fs3z005004jskbp3wvqq,熱舞2000,1,WIN,
cdg-5379,特攻神諜,2000,Windows,0,,,,,站上沒有
cdg-5387,魔導異元素：精靈戰士篇,2000,Windows,2,cmtplq3g60dav04jvrwdfki6d,魔導異元素,1,,要判
cdg-5387,魔導異元素：精靈戰士篇,2000,Windows,2,cmtpletom0ap504jv4d6n7ebd,Sequence Palladium,1,,要判
cdg-5389,救世傳說,2000,Windows,1,cmtplshk50duq04jv7qfr4jh9,救世傳說,1,WIN,
cdg-5390,銀河戰國列傳II：星海霸主,2000,Windows,1,,,,,站上沒有
cdg-5395,異度空間,2000,Windows,1,cmtplqr0x0diw04jv3z5i1vak,異度空間,1,WIN,
cdg-5394,海霸王,2000,Windows,1,cmtplq3ks0dcd04jvwht5h2iw,海霸王,1,WIN,
cdg-5396,撒旦之城,2000,Windows,1,cmtplq3jx0dc404jvpxhlllpi,撒旦之城,1,WIN,
cdg-5399,勁爆狂飆,2000,Win9x,1,,,,,站上沒有
cdg-5398,兔寶寶歷險記,2000,Win9x,1,,,,,站上沒有
cdg-5400,浮士德,2000,Windows,1,cmtplqqx20di104jvx6hvezzz,浮士德,1,WIN,
cdg-5401,蟲蟲入侵,2000,Windows,1,,,,,站上沒有
cdg-5403,火線群英,2000,Windows,1,cmtplq3ki0dca04jvo9b6yiw9,火線群英,1,WIN,
cdg-0049,Di Gi Charat Fantasy：仲夏夜之夢,2001,Windows,1,,,,,站上沒有
cdg-0131,X少年事件簿,2001,Windows,0,,,,,站上沒有
cdg-0158,七年戰爭2：決戰王朝,2001,Windows,1,cmtplw6um0enl04jvaoapftqb,決戰王朝 2,1,,要判
cdg-0158,七年戰爭2：決戰王朝,2001,Windows,1,cmtpki0ld02z104jvkvl8qqgp,カスタムメイト・2,5,,要判、名稱含假名
cdg-0167,八年抗戰,2001,Windows,1,,,,,站上沒有
cdg-0171,公主幻想曲：破解封印石,2001,Windows,1,,,,,站上沒有
cdg-0184,十六張麻將寫真館,2001,Windows,0,,,,,站上沒有
cdg-0217,三國志8,2001,Windows,2,,,,,站上沒有
cdg-0236,三國立志傳,2001,Windows,0,cmtplyclz0f2p04jv2q51htth,三國立志傳,5,WIN,
cdg-0247,三國群雄傳之臥龍與鳳雛,2001,Windows,0,,,,,站上沒有
cdg-0248,三國英豪,2001,Windows,0,cmtpn11fo003p04l6th03j1av,三國英豪,2,WIN,
cdg-0320,中華一番客棧2,2001,Windows,1,,,,,站上沒有
cdg-0357,大唐雙龍傳,2001,Windows,1,cmtplvokm0el904jvv2rthglf,大唐雙龍傳,3,WIN,
cdg-0368,大富翁5,2001,Windows,1,,,,,站上沒有
cdg-0376,大富翁世界之旅2,2001,Windows,1,cmtplswwx0dyp04jvn298q35k,大富翁世界之旅2,1,WIN,
cdg-0385,大富翁總動員2：童話狗仔隊,2001,Windows,1,,,,,站上沒有
cdg-0450,天使演唱會,2001,Windows,1,cmtpn4fzo00pl04l661dosiru,天使演唱會,1,WIN,
cdg-0454,天命傳奇,2001,Windows,0,cmtpn11e0003904l62kjq5mlq,天命傳奇,2,WIN,
cdg-0457,天地傳說之魚美人,2001,Windows,1,cmtpn4ga900rq04l6uih0b6g7,魚美人,4,,
cdg-0459,天地劫序傳：幽城幻劍錄,2001,Windows,1,,,,,站上沒有
cdg-0506,太閤立志傳4,2001,Windows,0,,,,,站上沒有
cdg-0522,小燕子決戰大富翁,2001,Windows,0,cmtplyx320fag04jv7semuzp6,小燕子決戰大富翁,1,WIN,
cdg-0556,工人物語4,2001,Windows,1,,,,,站上沒有
cdg-0591,幻翼傳說：露卡的魔獸教室,2001,Windows,1,cmtplwptq0esk04jvlwpxl7ll,露卡的魔獸教室,1,,
cdg-0628,水靈仙子,2001,Windows,1,cmtpn11a7002804l6ujszxydb,水靈仙子,2,WIN,
cdg-0671,世紀爭霸,2001,Windows,1,cmtpn112b000j04l619na1b2i,世紀爭霸,2,,要判
cdg-0671,世紀爭霸,2001,Windows,1,cmtplw6vl0enw04jvpq4kp2dg,地球帝國,1,,要判
cdg-0719,正宗13張中國麻將,2001,Windows,0,,,,,站上沒有
cdg-0740,武林群俠傳,2001,Windows,1,cmtplvobm0eic04jvhtgqdblu,武林群俠傳,5,WIN,
cdg-0742,武田信玄,2001,Windows,1,cmtpn5x8s014104l6pm4xs32z,武田信玄,1,WIN,
cdg-0787,墮落天使,2001,Windows,1,cmtpls2oc0dtl04jv52md4acv,墮落天使,3,WIN,
cdg-0836,百萬大富翁,2001,Windows,1,,,,,站上沒有
cdg-0837,百鬼夜宴,2001,Windows,1,cmtpn11fd003m04l66mcygspn,百鬼夜宴,2,WIN,
cdg-0848,至尊麻將3：麻將高峰會,2001,Windows,0,,,,,站上沒有
cdg-0849,致命武力,2001,Windows,0,cmtplv1jf0eg404jvptnnzjhg,致命武力,5,WIN,
cdg-1073,女神守護者,2001,Windows,1,,,,,站上沒有
cdg-1106,巫術8,2001,Windows,1,cmtplw6uw0eno04jv8anwkdge,巫術 8,1,WIN,
cdg-1224,洛克人X5,2001,Windows,1,cmtplyx010f9h04jvg6hl1knw,洛克人X5,2,WIN,
cdg-1238,浣花洗劍錄,2001,Windows,1,cmtplvocl0ein04jvp4j5w1pw,浣花洗劍錄,3,WIN,
cdg-1318,殖民計劃2,2001,Windows,1,cmtplq3lu0dcp04jvm09xbfhr,殖民計劃2,1,WIN,
cdg-1322,重裝武力（The First Encounter）,2001,Windows,0,cmtplycmo0f2w04jv1nqfeis4,重裝武力,2,,
cdg-1398,動物天堂,2001,Windows,1,,,,,站上沒有
cdg-1450,美人魚的季節,2001,Windows,1,,,,,站上沒有
cdg-1474,美媚夢工廠：美形女獸的冒險故事,2001,Windows,0,,,,,站上沒有
cdg-1476,美少女夢工場Q,2001,Windows,1,,,,,站上沒有
cdg-1482,美少女大富翁,2001,Windows,1,,,,,站上沒有
cdg-1495,老夫子大富翁,2001,Windows,0,cmtpn117m001q04l6obdx883a,老夫子大富翁,2,WIN,
cdg-1507,風之探索者,2001,Windows,0,,,,,站上沒有
cdg-1535,風雲2：七武器,2001,Windows,1,,,,,站上沒有
cdg-1571,仙狐奇緣,2001,Windows,1,cmtplsx2o0e0j04jvrlvioz73,仙狐奇緣,5,WIN,
cdg-1568,仙劍客棧,2001,Windows,1,,,,,站上沒有
cdg-1573,仙狐奇緣前傳：水火金雷,2001,Windows,1,,,,,站上沒有
cdg-1644,信長之野望9：嵐世記,2001,Windows,1,,,,,站上沒有
cdg-1709,尋秦記,2001,Windows,1,cmtpn1w1j007m04l6cft0rxz4,尋秦記,2,WIN,
cdg-1711,忍者學園,2001,Windows,2,cmtplrml20dpa04jv72myi8qv,忍者學園,2,WIN,
cdg-1727,快樂上班族,2001,Windows,1,,,,,站上沒有
cdg-1734,快遞宅急便,2001,Windows,1,,,,,站上沒有
cdg-1821,真愛密碼2,2001,Windows,1,,,,,站上沒有
cdg-1835,神奇傳說4：遠征奧德賽2 - 永恆的小夜曲,2001,Windows,1,,,,,站上沒有
cdg-1856,神魔決：千年之約,2001,Windows,0,,,,,站上沒有
cdg-1877,笑傲江湖2五嶽劍派,2001,Windows,1,,,,,站上沒有
cdg-1880,軒轅伏魔錄,2001,Windows,1,cmtplx9yr0eye04jv1kxth1na,軒轅伏魔錄,1,WIN,
cdg-1952,異界傳奇：異象轉生,2001,Windows,1,,,,,站上沒有
cdg-1980,鹹蛋超人大富翁,2001,Windows,1,,,,,站上沒有
cdg-2014,麻雀幻想曲2：2001重製版,2001,Windows,0,,,,,站上沒有
cdg-2122,網錢商店大富翁,2001,Windows,1,cmtplx9st0ew504jvaqb7bbxo,網錢商店大富翁,1,WIN,
cdg-2130,總統萬歲,2001,Windows,0,cmtpn11b1002g04l6yfa0go8n,天堂島,3,,
cdg-2137,象棋之路：西天大戰,2001,Windows,1,,,,,站上沒有
cdg-2175,超時空英雄傳說3：狂神降世,2001,Windows,1,,,,,站上沒有
cdg-2184,超級任務2001,2001,Windows,0,,,,,站上沒有
cdg-2194,超級四川省2001,2001,Win9x,0,,,,,站上沒有
cdg-2263,黎明聖記,2001,Windows,1,cmtpn11ge003w04l6k65irhcn,黎明聖記,2,WIN,
cdg-2283,黑鷹傳奇,2001,Windows,1,,,,,站上沒有
cdg-2285,救世英豪,2001,Windows,1,,,,,站上沒有
cdg-2305,文明帝國3,2001,Windows,1,cmtzs9utk000y0agm0ahe9pet,文明帝國3,1,WIN,
cdg-2316,新世紀福音戰士：綾波育成計劃,2001,Windows,1,,,,,站上沒有
cdg-2319,新仙劍奇俠傳,2001,Windows,0,cmtplxmnh0f0304jvsny04cud,新仙劍奇俠傳,4,WIN,
cdg-2323,新劍俠情緣,2001,Windows,1,,,,,站上沒有
cdg-2329,新官能教習,2001,Windows,1,,,,,站上沒有
cdg-2338,新無敵炸彈超人,2001,Windows,1,cmtpn11kk004y04l661gx33pi,新無敵炸彈超人,2,WIN,
cdg-2343,新神鵰俠侶：完結篇,2001,Windows,1,,,,,站上沒有
cdg-2351,新聖魔大戰,2001,Windows,0,,,,,站上沒有
cdg-2358,新蜀山劍俠傳：劍仙玄易錄,2001,Windows,1,,,,,站上沒有
cdg-2370,日劫2：烈日奇俠傳,2001,Windows,1,,,,,站上沒有
cdg-2381,明星三缺一,2001,Windows,1,,,,,站上沒有
cdg-2536,聖焰騎士傳,2001,Windows,1,,,,,站上沒有
cdg-2543,聖魔戰記2：永遠的奇蹟,2001,Windows,1,,,,,站上沒有
cdg-2569,逐鹿中原之隋唐群英傳,2001,Windows,0,cmtplizyo0bnk04jv7s5vne1t,逐鹿中原,3,,
cdg-2596,鄭問之三國誌,2001,Windows,1,cmtpn6pko019y04l6bl0b5ex1,鄭問之三國誌,2,WIN,
cdg-2701,霸刀,2001,Windows,0,cmtplvoh30ek104jv45aucgrb,霸刀,1,WIN,
cdg-2703,霸王別姬,2001,Windows,1,,,,,站上沒有
cdg-2716,霹靂風暴,2001,Windows,1,,,,,站上沒有
cdg-2720,霹靂麻將2,2001,Windows,1,cmtplvodn0eiz04jvchnime2f,霹靂麻將2,1,WIN,
cdg-2741,夢幻模擬戰,2001,Windows,1,cmtplhm5o0ban04jvdwyf43xp,夢幻模擬戰,1,WIN,
cdg-2742,夢幻模擬戰2,2001,Windows,1,,,,,站上沒有
cdg-2761,夢幻麻將館2：麻將世家,2001,Windows,0,,,,,站上沒有
cdg-2762,夢幻麻將館3：雀王碟姬,2001,Windows,0,,,,,站上沒有
cdg-2793,瘋狂政治麻將,2001,Windows,1,,,,,站上沒有
cdg-2830,虛擬人生外傳：修羅戰記,2001,Windows,1,,,,,站上沒有
cdg-2842,蜀山外傳：紫青劫,2001,Windows,1,,,,,站上沒有
cdg-2853,辛辣娛樂城,2001,Windows,1,,,,,站上沒有
cdg-2854,辣妹五子棋,2001,Windows,1,,,,,站上沒有
cdg-2908,銀河英雄傳說6,2001,Windows,1,,,,,站上沒有
cdg-2977,創世紀戰3第一部,2001,Win9x,0,,,,,站上沒有
cdg-2988,劍俠情緣外傳：月影傳說,2001,Windows,1,,,,,站上沒有
cdg-2990,劍靈,2001,Windows,1,cmtplyx5h0fb904jv0r9utvw6,劍靈,3,WIN,
cdg-3072,末日黎明,2001,Windows,0,,,,,站上沒有
cdg-3078,杏林也瘋狂,2001,DOS、WinXP,1,cmtpl3ltb07o504jv49p6l0x0,杏林也瘋狂,2,DOS、WIN,
cdg-3096,桃色幻想曲,2001,Windows,1,,,,,站上沒有
cdg-3109,楚留香新傳,2001,Windows,1,cmtplycww0f6004jvmxj2kc7a,楚留香新傳,5,WIN,
cdg-3220,機甲戰線,2001,Windows,1,,,,,站上沒有
cdg-3238,櫻花大戰,2001,Windows,1,cmtpn1133000p04l6c9km0agl,櫻花大戰,8,WIN,
cdg-3262,炎舞：真戰略,2001,Windows,1,,,,,站上沒有
cdg-3276,烽火英雄,2001,Windows,1,cmtplv1a90ee404jv6eotjx1h,烽火英雄,2,WIN,
cdg-3313,熱血躲避球2,2001,Windows,1,,,,,站上沒有
cdg-3368,學生騎士團,2001,Windows,0,cmtplrmmr0dpt04jvkxnak9vw,學生騎士團,3,WIN,
cdg-3507,特勤機甲隊4,2001,Windows,1,cmtplx9rk0evp04jvhlrgbvxf,特勤機甲隊 4,1,WIN,
cdg-3549,獵艷大富翁,2001,Windows,1,,,,,站上沒有
cdg-3615,閃電風暴,2001,Windows,0,,,,,站上沒有
cdg-3690,魔幻騎士,2001,Windows,1,,,,,站上沒有
cdg-3712,魔法哈利,2001,Windows,1,,,,,站上沒有
cdg-3801,歡樂梭哈,2001,Windows,0,,,,,站上沒有
